,id,threadId,published_at,author_name,text,likeCount,is_reply,cleaned,video_id,video_published_at
88,UgyvC41dnGFbRqmPdjh4AaABAg,UgyvC41dnGFbRqmPdjh4AaABAg,2021-02-02T13:43:37Z,Stephen R,Biden 1984,0.0,1.0,,cVkAsPizAbU,
89,Ugw9_svhqiKYADt_Kr14AaABAg,Ugw9_svhqiKYADt_Kr14AaABAg,2021-01-29T15:22:15Z,viasevenvai,"Update:  It is also, racist.",1.0,0.0,,cVkAsPizAbU,
90,UgzQnJwfaxbK83SdEFl4AaABAg,UgzQnJwfaxbK83SdEFl4AaABAg,2021-01-29T14:06:17Z,Ronald Cottrell,These scumbags are about to rob the American people.,0.0,0.0,,cVkAsPizAbU,
91,UgxvsKUhqQT-7--8UwF4AaABAg,UgxvsKUhqQT-7--8UwF4AaABAg,2021-01-29T14:05:55Z,Ronald Cottrell,Keep poking that bear leftists.,4.0,0.0,,cVkAsPizAbU,
92,UgzAJ3TR4Ba3O2Q9OYV4AaABAg,UgzAJ3TR4Ba3O2Q9OYV4AaABAg,2021-01-29T12:43:56Z,kimsey0000,"All the beautiful, sophisticated coal fired plants, even ones made in the 60s with emission reductions built in, being torn down over anthropogenic climate change that has still not been proven, right at the end of obama, and still thru trump admin, was absolutely disgusting. Haley Branch in middle Georgia, torn down because of 21st century idiocracy coming to fruition. Trump tried to keep them from being torn down on grounds of national security,  but was blocked by dept of energy or some other self destructive, self loathing ""progressive"" govt agency.",0.0,0.0,,cVkAsPizAbU,
93,Ugxv-O1yvQmdlZvx6cd4AaABAg,Ugxv-O1yvQmdlZvx6cd4AaABAg,2021-01-29T11:12:09Z,Richard Fox,"My problem with videos like this is, where they might once might have said Climate change is a fraud, they now say, making agreements to stop it are a fraud.  No serious person is doubting that climate change is happening, is a threat, and is the result of industrial activities.  It's easy to judge - but WHAT IS YOUR SOLUTION?",1.0,0.0,,cVkAsPizAbU,
94,UgzaMrMx2zTVb-feJ-14AaABAg,UgzaMrMx2zTVb-feJ-14AaABAg,2021-01-29T07:40:05Z,Monkeywrench542,"I love it, Al Gore complains about global warming and here he is jet setting around on his private jet.  What a hypocrite.",0.0,0.0,,cVkAsPizAbU,
95,Ugwj2AC5Hkf8Y0U5eHF4AaABAg,Ugwj2AC5Hkf8Y0U5eHF4AaABAg,2021-01-29T05:34:25Z,User Name,"Why would I trust rich people to tell me the truth about Climate Change?  It's like asking the only man on a plane wearing a parachute if there's anything wrong with it.  ""No, it's fine!  Keep doing the things that make me rich.""",0.0,0.0,,cVkAsPizAbU,
96,UgxIimWAb80cNwTU7yd4AaABAg,UgxIimWAb80cNwTU7yd4AaABAg,2021-01-29T04:58:54Z,pjbikerful,Biden has rushed right back into all the failed policies that were the reason Trump got elected in 2016.,9.0,0.0,,cVkAsPizAbU,
97,UgzNwdaDoUQccdMAz954AaABAg,UgzNwdaDoUQccdMAz954AaABAg,2021-01-29T04:23:18Z,Brian T,"Biden: I pledge to bankrupt the U.S. for the benefit of China, India and Russia. LAST!!! HUZZAH!!!",1.0,0.0,,cVkAsPizAbU,
98,UgxWWEiHx65XHDiNYux4AaABAg,UgxWWEiHx65XHDiNYux4AaABAg,2021-01-29T02:41:33Z,Robert Cooper,"Keep speaking out, Mr. Stossel. We need to hear your voice.",8.0,0.0,,cVkAsPizAbU,
99,Ugwzm4DUIvE1EgCrhD94AaABAg,Ugwzm4DUIvE1EgCrhD94AaABAg,2021-01-29T02:38:32Z,Bob Murray,GREEN IS THE NEW RED! Climate CHANGE IS A LIE!!!!!!!!!,0.0,0.0,,cVkAsPizAbU,
100,Ugwx1FZnbSVbyY4FaJB4AaABAg,Ugwx1FZnbSVbyY4FaJB4AaABAg,2021-01-29T01:47:29Z,TomTerrific51,"I'm still worried about the coming ice age that ""the scientists"" warned us about back in the 1970s.",3.0,0.0,,cVkAsPizAbU,
101,Ugz1ylO7fu9OGo_wuVV4AaABAg,Ugz1ylO7fu9OGo_wuVV4AaABAg,2021-01-29T01:30:28Z,Rafael Jimenez,ONLY STUPID IDIOTS LEFTARDS CAN BELEVE THIS BS PARIS SHIT.,1.0,0.0,,cVkAsPizAbU,
102,UgzDd-GG19pMsOF9RVd4AaABAg,UgzDd-GG19pMsOF9RVd4AaABAg,2021-01-29T01:16:56Z,Tarredandfeatherable,"Trump was right.. the future for America under Biden, is hyperinflation.",33.0,0.0,,cVkAsPizAbU,
103,UgzDd-GG19pMsOF9RVd4AaABAg,UgzDd-GG19pMsOF9RVd4AaABAg,2021-02-07T21:18:17Z,medexamtoolsdotcom,"The good news is that the dow jones will be 100 thousand. The bad news is, so will your monthly rent.",2.0,1.0,,cVkAsPizAbU,
104,UgzEMhaAUbuJu4HoSzR4AaABAg,UgzEMhaAUbuJu4HoSzR4AaABAg,2021-01-28T20:59:45Z,Babs Beck,China does not have to comply until .... 2035 AND continues to pollute with impunity !!!   So U.S. pays the ticket for who?,0.0,0.0,,cVkAsPizAbU,
105,UgyFMzetB0x2dKdCc8V4AaABAg,UgyFMzetB0x2dKdCc8V4AaABAg,2021-01-28T20:28:33Z,Your wifes' boyfriend,Welp America is back in Paris....good luck for the future Americans.,1.0,0.0,,cVkAsPizAbU,
106,Ugy3FnpIaQzM1Ye_eTx4AaABAg,Ugy3FnpIaQzM1Ye_eTx4AaABAg,2021-01-28T13:44:41Z,Raymond Ross,"A great deal of things about France are a fraud, up to and including French Fries.  Gosh.",0.0,0.0,,cVkAsPizAbU,
107,UgyBVN40-H1gv-bGSLR4AaABAg,UgyBVN40-H1gv-bGSLR4AaABAg,2021-01-28T11:44:54Z,Mike,"When this became an issue during the Trump administration, I took the time to actually read the entire Paris accord. It is absolutely a disgusting document that only the corrupt Biden Obama administration could have produced. Trump made the right decision and the news media criticized him for it as usual.",39.0,0.0,,cVkAsPizAbU,
108,UgyBVN40-H1gv-bGSLR4AaABAg,UgyBVN40-H1gv-bGSLR4AaABAg,2021-02-08T18:13:52Z,MetalHeart8787,"Yeah like everything became a BIG issue when Trump Ran.  it's such Bullshit because many things like the Border, Gun control & Abortion were issues But in 2016 BAM Magically 
 the Crazy Stupid Left did nothing but intensify every damn thing.",0.0,1.0,,cVkAsPizAbU,
109,UgyBVN40-H1gv-bGSLR4AaABAg,UgyBVN40-H1gv-bGSLR4AaABAg,2021-02-07T21:21:02Z,medexamtoolsdotcom,"I thought America had uncucked itself when they elected Trump. What is wrong with this country, they re-elected George W. Bush, a truly bad republican, but not Trump, who was like our last line of defense, the last holdout that might stave off utter collapse of America? I am just speechless.",1.0,1.0,,cVkAsPizAbU,
110,Ugzl1e5thuDRvyyU7Xl4AaABAg,Ugzl1e5thuDRvyyU7Xl4AaABAg,2021-01-28T04:58:47Z,truth seeker,"Psalms 104... from verse 6 concerning the waters, gods sets their boundaries in verse 9 But thou hast set them a boundary which they shall not pass: they shall not return to cover the earth.
GNV  
6 Thou coverest it with the [c]deep as with a garment: the [d]waters would stand above the mountains.

7 But at thy rebuke they flee: at the voice of thy thunder they haste away.

8 And the mountains ascend, and the valleys descend to the place which thou hast established for them.

9 But thou hast set them a bound which they shall not pass: they shall not return to cover the earth.",0.0,0.0,,cVkAsPizAbU,
111,Ugyn9D0MrUVl8SCC0kl4AaABAg,Ugyn9D0MrUVl8SCC0kl4AaABAg,2021-01-28T02:18:39Z,Catherine Leavy,So now they did the half earth project killing people stupid scientist shut up,0.0,0.0,,cVkAsPizAbU,
112,UgxgdCg-goumoihOMGR4AaABAg,UgxgdCg-goumoihOMGR4AaABAg,2021-01-28T02:17:12Z,Catherine Leavy,Common man I've been reading this in my moms BIOLOGIST books it was a production china was supposed to have the highest co2 by 2025 in 2005 they said this and I'm going to let Paris handle this haha shut up I rip up the six pack plastics and plant trees!,0.0,0.0,,cVkAsPizAbU,
113,UgydhvWnCZ-v_WUFjD54AaABAg,UgydhvWnCZ-v_WUFjD54AaABAg,2021-01-28T02:08:27Z,Phil Dawson,Now Biden will jump back in and be praised by the lame MSM.  How sad!,0.0,0.0,,cVkAsPizAbU,
114,UgzsPow9x0q2Pm1ZLeJ4AaABAg,UgzsPow9x0q2Pm1ZLeJ4AaABAg,2021-01-28T01:15:10Z,Walter Flo,"The paris agreement is a show of politicians making themselves look good. US politicians specially, this climate tactic to do one thing... creating yet another way to tax you from nothing...",0.0,0.0,,cVkAsPizAbU,
115,UgzjE_EUFNDaPF8QMpB4AaABAg,UgzjE_EUFNDaPF8QMpB4AaABAg,2021-01-28T00:21:15Z,Charlie Boggs,Basically another way for world leaders and politicians to get together and throw away tax dollars traveling sitting around shooting the breeze about as much gets accomplished at the local diner with the retired folk griping about there spouses lol,0.0,0.0,,cVkAsPizAbU,
116,UgwGNU2bGMpNNDoXTWh4AaABAg,UgwGNU2bGMpNNDoXTWh4AaABAg,2021-01-27T23:33:52Z,Government Slave,Back in the Paris Accord plus an attack on Fossil fuels. The keystone pipeline shut down. What’s next?,0.0,0.0,,cVkAsPizAbU,
117,UgwGNU2bGMpNNDoXTWh4AaABAg,UgwGNU2bGMpNNDoXTWh4AaABAg,2021-01-29T22:59:17Z,Sherman Ng,And many people (especially union workers) are now losing oil jobs the irony is delicious.,0.0,1.0,,cVkAsPizAbU,
118,UgwGNU2bGMpNNDoXTWh4AaABAg,UgwGNU2bGMpNNDoXTWh4AaABAg,2021-01-28T02:36:16Z,David E. Vogel,Mandatory solar panels on your roof and you pay for it.,0.0,1.0,,cVkAsPizAbU,
119,UgwtQStr5E3seDQfugF4AaABAg,UgwtQStr5E3seDQfugF4AaABAg,2021-01-27T23:16:45Z,We Know,We’re free to see the truth again. What is happening?,0.0,0.0,,cVkAsPizAbU,
120,Ugy3XV2sXJ2qzW9uhA94AaABAg,Ugy3XV2sXJ2qzW9uhA94AaABAg,2021-01-27T22:53:30Z,alaskalograft,Racist! 🤣🤣🤣,0.0,0.0,,cVkAsPizAbU,
121,UgxI5_epBzs0G7ddBh14AaABAg,UgxI5_epBzs0G7ddBh14AaABAg,2021-01-27T18:08:08Z,andrew sweeney,AGW and 'Climate Crisis' is an utter con-simple,0.0,0.0,,cVkAsPizAbU,
122,UgwRCBsAGOVWSyUYxIZ4AaABAg,UgwRCBsAGOVWSyUYxIZ4AaABAg,2021-01-27T15:12:33Z,Andy Johnson,Ha! So because climate deniers just heard what they wanted to hear to them in this video then it must be true.  Wouldn't the world be a different place if there was at least just a small fraction of education when teaching the young about what Earth provides to All of Us.,1.0,0.0,,cVkAsPizAbU,
123,Ugyoe2okjY9hYnaN9CB4AaABAg,Ugyoe2okjY9hYnaN9CB4AaABAg,2021-01-27T00:49:46Z,openemailone One,tesla has done more and reach another step in advancement in humanity  evolution,0.0,0.0,,cVkAsPizAbU,
124,Ugx1Uf0WJiwt3MWmi3R4AaABAg,Ugx1Uf0WJiwt3MWmi3R4AaABAg,2021-01-26T23:43:18Z,WrZ,"Washington Post 2011 Dr Anthony Fauci involvement in SARS research, 2014 Obama Administration pressured to move research from USA to Wuhan.",0.0,0.0,,cVkAsPizAbU,
125,UgzMtT-6eJmFztjzh7N4AaABAg,UgzMtT-6eJmFztjzh7N4AaABAg,2021-01-26T23:34:31Z,DAVID CROSSLEY,typical garbage politicians,0.0,0.0,,cVkAsPizAbU,
126,Ugx_gEIcAN5l33tVzfB4AaABAg,Ugx_gEIcAN5l33tVzfB4AaABAg,2021-01-26T22:17:19Z,John Benn,"What a load of TOTAL.
Target should have been a lot lower,of course.
What happens if everyone does nothing--complete disaster.",0.0,0.0,,cVkAsPizAbU,
127,Ugx4m91gQOBuK7YHfDB4AaABAg,Ugx4m91gQOBuK7YHfDB4AaABAg,2021-01-26T22:01:05Z,Jo Blog s,Trumps my hero. 👍,0.0,0.0,,cVkAsPizAbU,
128,UgwMDb4Jv2QHglD_cot4AaABAg,UgwMDb4Jv2QHglD_cot4AaABAg,2021-01-26T19:55:37Z,Talica Tinai,"There is nothing natural about "" global warming"" ,make no mistake it is climate manipulation .",1.0,0.0,,cVkAsPizAbU,
129,Ugw6MJa9TVTILAVtzZB4AaABAg,Ugw6MJa9TVTILAVtzZB4AaABAg,2021-01-26T19:29:15Z,Eutimio Chavez,It’s a bunch of bull,1.0,0.0,,cVkAsPizAbU,
130,UgzhVAmFDZVuogycf1V4AaABAg,UgzhVAmFDZVuogycf1V4AaABAg,2021-01-26T06:00:41Z,Matt Vukicevich,"Regardless of the ""teeth' of the agreement, we, as an example of a country trying to do something, have to engage in the discussion and lead by example. This is a serious crisis we are in, and anyone who does not think so, does so at their children's and grandchildren's peril....We may not be able to force India and China to make big changes (China is actually doing some good things), but we can shame them into it on the International stage.  We all can make progress if we allow scientists to show us what can be done instead of oil company executives telling us not to do anything that hurts their (and their shareholders) bottom line....",0.0,0.0,,cVkAsPizAbU,
131,UgyDIAMagDqWVCOcrqN4AaABAg,UgyDIAMagDqWVCOcrqN4AaABAg,2021-01-26T04:21:44Z,Seven ofNine,Retarded Republicans,0.0,0.0,,cVkAsPizAbU,
132,Ugz19k3NWbWqDomC1PN4AaABAg,Ugz19k3NWbWqDomC1PN4AaABAg,2021-01-26T04:08:52Z,BrittleBebop,"And just like that, this current president brings us back in. What a joke.",17.0,0.0,,cVkAsPizAbU,
133,Ugz19k3NWbWqDomC1PN4AaABAg,Ugz19k3NWbWqDomC1PN4AaABAg,2021-02-01T15:17:08Z,David Gordon,"The man currently occupying the Office of The President is also a joke, so it all makes sense.",0.0,1.0,,cVkAsPizAbU,
134,UgxlBR_C5tnbMwDmJHd4AaABAg,UgxlBR_C5tnbMwDmJHd4AaABAg,2021-01-26T00:40:38Z,WeDontThink,Perhaps it is a world agreement. start small..,0.0,0.0,,cVkAsPizAbU,
135,UgwmTwqZA5N4fWrnFCh4AaABAg,UgwmTwqZA5N4fWrnFCh4AaABAg,2021-01-25T18:22:37Z,Xkill89,"Ah shoot, here we go again",1.0,0.0,,cVkAsPizAbU,
136,UgwdbYZOg6-JyzjkeKZ4AaABAg,UgwdbYZOg6-JyzjkeKZ4AaABAg,2021-01-25T12:48:21Z,Hotair Seaker,Politicians always willing to sacrifice Americans.,5.0,0.0,,cVkAsPizAbU,
137,UgxQd0rVvKUXxlBrQDh4AaABAg,UgxQd0rVvKUXxlBrQDh4AaABAg,2021-01-25T12:18:45Z,The Alchemist,Who cares if we make twice as much emissions per person China has 5x the amount of people we have here and so does India. That's still 3x more emissions per person than we have.,1.0,0.0,,cVkAsPizAbU,
138,Ugx3koRYKZa9DrewzmF4AaABAg,Ugx3koRYKZa9DrewzmF4AaABAg,2021-01-25T01:47:57Z,khfan4life365,I’ll believe in global warming when Al Gore moves from his beachside home. Can’t believe America is back in this fucking organization. China and India aren’t even being charged for their pollution and emissions. Un-fucking-believable!,0.0,0.0,,cVkAsPizAbU,
139,Ugw2gyjjdI1gcFGXGw94AaABAg,Ugw2gyjjdI1gcFGXGw94AaABAg,2021-01-25T00:09:10Z,william snyder,"President Trump has done lot of good things, but Paris agreement is voluntary promise to decrease carbon emission.  
Global warming is real people.  Its scientifically proven.
This planet can't sustain current human activity.",0.0,0.0,,cVkAsPizAbU,
140,Ugwb6zYbzG6Ab-8aUpF4AaABAg,Ugwb6zYbzG6Ab-8aUpF4AaABAg,2021-01-24T02:57:04Z,Jarocha Lo,My question is how is all that money distributed 🤷‍♀️ what exactly they do with it?,0.0,0.0,,cVkAsPizAbU,
141,UgyWAKGCc5AbxleA1qZ4AaABAg,UgyWAKGCc5AbxleA1qZ4AaABAg,2021-01-24T02:34:52Z,Melissa S,"Trump didn't read the accord and you know it.  He did it as a show of ""America first"" and for separatism from the world.  Trying to hold up Trump as some genius is dishonest John Stossel.  

I work in the oil industry and most oil companies already know that fossil fuels will not last and are already testing alternative methods.  All the people crying about their oil job?  Crying about their grandchildren's possible oil job?  Pull yourselves up by your bootstraps!",0.0,0.0,,cVkAsPizAbU,
142,UgzsCsRtOlsjyGw9kGJ4AaABAg,UgzsCsRtOlsjyGw9kGJ4AaABAg,2021-01-23T22:34:06Z,Christian Ravn,"This is dead wrong all the way through. It totally misses the point of the accord. Lies about facts. The entire point was to get China, India and Pakistan on board with staying below the 2* increase in global temperature. Each country sets its own goal to be revised by the rest of the countries every 5 years. And no one is ENFORCING countries to pay. Its all voluntarily. And then for America (The biggest carbon polluter IN HISTORY) to whine, and being wrong at the same time... Yuck.. And then you make a total BS segment which is wrong... Jesus.. Have some respect for yourself...",0.0,0.0,,cVkAsPizAbU,
143,UgzsCsRtOlsjyGw9kGJ4AaABAg,UgzsCsRtOlsjyGw9kGJ4AaABAg,2021-01-25T17:00:25Z,Adrian RG,"@Christian Ravn Taxes, even if they go back to the community, are taken from them beforehand either through direct taxation, taking on debt or inflation. Whatever comes back can only be what is taken from the community.
You're right about the background in economics, I'm an econ major.

Anyways, I never answer comments when I disagree but I wanted to try to do it once, thanks for the debate. It was fun :D",1.0,1.0,,cVkAsPizAbU,
144,UgzsCsRtOlsjyGw9kGJ4AaABAg,UgzsCsRtOlsjyGw9kGJ4AaABAg,2021-01-25T16:40:38Z,Christian Ravn,"@Adrian RG But that opinion is not based on facts, or even the correct perspective (Like a person who lives here, and has experienced the american system also, NYC to be specific). We get an insane amount of benefits for out taxes. Which is why we're so high on the EF index. Now I get being against a high tax IF! One has very low trust in goverment, for example in countries with high corruption. But when the goverment actually put the tax money to work.. It's golden. Which helps everybody. And everybody being taken care off, while the system does its best to provide equal oppertunity = is the result of a high tax. But its worth it. And we can compare the nordic countries with who ever you prefer. The results of the high tax will speak for itself in many if not most of the cases.

 But then again I have to play the devils advocate here. Yes companies should not be bailed out, but if there is regulation on for example the bank industry, they cant make the shitty decisions that for example lead to the crash in 2008. Which lead to PROPER regulation in form of the Frank-Dodd act, by Obama. Trump then made the Economic Growth, Regulatory Relief and Consumer Protection Act that exempted dozens U.S. banks. But like you, Im not getting off topic :P

""The greatest crimes issue from a desire for excess and not from necessity"" - Aristotle. I said ""OVERLY insane hunger for profit"" which seems to be the norm in sooo many companies. To be clear having profit as a motive is fine! But that excessive greed.. It destroys, ultimately.  And you're right, I do think about the worker. People work to live, they dont live to work (at least most people) and voluntarily can be confused for in desperate need of.. Now since I sense you have a strong fundamental in economic, I assume you know that unions is not really all that in for example America? I mean f*cking amazon doesnt have a union. So yes, they SHOULD , and that's another area where regulation should be enforced. Force them to have unions, and why dont they ""Overly insane hunger for profits"" > Lobbyism.

Well it seems that in terms of macro economics and in terms of liberalism (btw you do get bonus point for throwing Adam Smith in there :P ) But on the terms of the paris accord - we'll agree to disagree. But this video, is still insanely bad, and misrepresenting the entire purpose of the accord (to get a global initiative with a single goal).

But it was quite fun debating you nonetheless :D",1.0,1.0,,cVkAsPizAbU,
145,UgzsCsRtOlsjyGw9kGJ4AaABAg,UgzsCsRtOlsjyGw9kGJ4AaABAg,2021-01-25T15:40:08Z,Adrian RG,"@Christian Ravn Yeah, I sound like an American, I know lol
The ""excessive taxation"" thing was just my opinion, in fact I said as much. And when I talked about the Nordic countries being closer to free markets I meant less regulations over all, I believe they are at the top of the Economic Freedom Index.
For the market to work, companies have to fail and we should let them fail, obviously. If we don't, society's limited resources are used less effectively and to causes consumers desire less, that is a recipe for disaster.
I won't get into banks because it's pretty long, but just so you know, banks should fail and they will always fail. The practice of loaning deposits inherently creates cycles of boom and bust, that is basically what every bank does today. Today we have fractional reserve banks, I believe we should have full reserve banks, they don't create money out of thin air to loan out. If you don't know what I'm talking about, I suggest you look into the Austrian Business Cycle and how banks and governments increase the money supply.
Going back to what we were talking about, I just think states should stay out of it. I think the market comes up with better solutions, not only to the climate problem, but to pretty much everything.
I don't think the ""overly insane hunger for profit"" is a bad thing, in fact the profit motive (or how Adam Smith called it ""the desire for betterment"") is essential to human action and the market. It is what makes it work. I know most people when they call it ""excessive"" they are concerned for workers, I suppose that's at least part of what you mean. If the contract between an employer and his employee is voluntary, as it is and should always be, the employee doesn't need to accept it, he can look for a higher paying job. Also, the role of unions is essential to pushing wages up until their actual market value, the problem is today they try to push it higher through government action. Going back to competition, employers also compete between themselves to get employees, which pushes salaries up.

To sum up, I don't think we'll agree, we just have different world views. I don't like the state, I think most of their policies, although they may have good intentions, have bad results. We should agree to disagree, I guess :D

PS: Just so you know, I'm Spanish. I wish the Spanish government could be anything like the Danish one, even if I still have my disagreements",1.0,1.0,,cVkAsPizAbU,
